ImageId,sar,segm,rotation,x,y,fold
20190823151559_20190823151919_tile_5602,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823151559_20190823151919_tile_5602.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823151559_20190823151919_tile_5602.tif,0.0,593476.7853630955,5746483.123412529,4
20190804141608_20190804141830_tile_5329,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804141608_20190804141830_tile_5329.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804141608_20190804141830_tile_5329.tif,0.0,593922.9855907535,5748627.627489309,5
20190823074455_20190823074758_tile_10194,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823074455_20190823074758_tile_10194.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823074455_20190823074758_tile_10194.tif,1.0,592781.2981346671,5752703.595129514,2
20190823153502_20190823153756_tile_3839,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823153502_20190823153756_tile_3839.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823153502_20190823153756_tile_3839.tif,0.0,595308.1775064375,5748017.858086596,8
20190822155125_20190822155355_tile_7384,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822155125_20190822155355_tile_7384.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822155125_20190822155355_tile_7384.tif,0.0,595451.692598182,5746016.199960947,8
20190804114132_20190804114404_tile_10825,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804114132_20190804114404_tile_10825.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804114132_20190804114404_tile_10825.tif,1.0,595506.1182209791,5750970.566448289,8
20190822145028_20190822145325_tile_9220,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822145028_20190822145325_tile_9220.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822145028_20190822145325_tile_9220.tif,1.0,593108.2500639424,5752709.986644786,3
20190822091719_20190822092011_tile_9712,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822091719_20190822092011_tile_9712.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822091719_20190822092011_tile_9712.tif,0.0,594977.6777623519,5746026.093076724,7
20190804121331_20190804121610_tile_1647,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804121331_20190804121610_tile_1647.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804121331_20190804121610_tile_1647.tif,1.0,593031.3197652651,5752575.015628778,3
20190822080619_20190822080931_tile_228,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822080619_20190822080931_tile_228.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822080619_20190822080931_tile_228.tif,1.0,594507.6715497517,5749982.815200943,6
20190822154325_20190822154559_tile_9332,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822154325_20190822154559_tile_9332.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822154325_20190822154559_tile_9332.tif,0.0,594017.8613485134,5749259.444628449,5
20190823080717_20190823081024_tile_3060,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823080717_20190823081024_tile_3060.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823080717_20190823081024_tile_3060.tif,1.0,592362.3794913518,5750051.314559511,1
20190823142111_20190823142355_tile_3948,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823142111_20190823142355_tile_3948.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823142111_20190823142355_tile_3948.tif,1.0,595009.89896374,5750607.571349506,7
20190823130736_20190823131054_tile_4265,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4265.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4265.tif,0.0,592692.6819520274,5748560.017314863,2
20190822100114_20190822100413_tile_672,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822100114_20190822100413_tile_672.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822100114_20190822100413_tile_672.tif,1.0,594005.1768594387,5751643.609234193,5
20190804140510_20190804140727_tile_4700,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804140510_20190804140727_tile_4700.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804140510_20190804140727_tile_4700.tif,0.0,593845.9842348803,5747632.7745898105,4
20190822143613_20190822143904_tile_4921,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822143613_20190822143904_tile_4921.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822143613_20190822143904_tile_4921.tif,0.0,595717.4354389203,5749711.819825863,9
20190822143107_20190822143418_tile_1547,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822143107_20190822143418_tile_1547.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822143107_20190822143418_tile_1547.tif,1.0,595794.9386915201,5752096.703994964,9
20190804121331_20190804121610_tile_1650,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804121331_20190804121610_tile_1650.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804121331_20190804121610_tile_1650.tif,1.0,593481.3197652651,5752125.015628778,4
20190822093552_20190822093843_tile_9661,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822093552_20190822093843_tile_9661.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822093552_20190822093843_tile_9661.tif,0.0,595703.4777529179,5747571.6211666195,8
20190822152811_20190822153054_tile_16,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822152811_20190822153054_tile_16.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822152811_20190822153054_tile_16.tif,0.0,595717.4423136536,5748185.171674364,9
20190823142111_20190823142355_tile_3951,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823142111_20190823142355_tile_3951.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823142111_20190823142355_tile_3951.tif,1.0,595909.89896374,5751057.571349506,9
20190823085011_20190823085317_tile_6955,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823085011_20190823085317_tile_6955.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823085011_20190823085317_tile_6955.tif,0.0,596046.6979618322,5749631.995476205,9
20190804130422_20190804130643_tile_3173,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804130422_20190804130643_tile_3173.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804130422_20190804130643_tile_3173.tif,0.0,593971.2226951118,5748642.889221614,5
20190823090554_20190823090904_tile_5029,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823090554_20190823090904_tile_5029.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823090554_20190823090904_tile_5029.tif,1.0,595080.0936938487,5749974.045145713,7
20190822152355_20190822152652_tile_3987,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822152355_20190822152652_tile_3987.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822152355_20190822152652_tile_3987.tif,1.0,592449.2522002034,5751563.148397662,1
20190804124148_20190804124417_tile_1313,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804124148_20190804124417_tile_1313.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804124148_20190804124417_tile_1313.tif,0.0,592647.5006207399,5747565.662163023,2
20190823091132_20190823091448_tile_7924,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823091132_20190823091448_tile_7924.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823091132_20190823091448_tile_7924.tif,0.0,594265.4021311523,5746476.487089794,5
20190804141038_20190804141312_tile_9069,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804141038_20190804141312_tile_9069.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804141038_20190804141312_tile_9069.tif,1.0,596161.9351121011,5750441.619747417,9
20190822091719_20190822092011_tile_9709,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822091719_20190822092011_tile_9709.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822091719_20190822092011_tile_9709.tif,0.0,594527.6777623519,5746476.093076724,6
20190823123717_20190823124038_tile_2680,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2680.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823123717_20190823124038_tile_2680.tif,0.0,593436.5151163795,5746482.930588431,3
20190822072817_20190822073109_tile_10143,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822072817_20190822073109_tile_10143.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822072817_20190822073109_tile_10143.tif,1.0,594528.6469280756,5752094.551381589,6
20190822084703_20190822085003_tile_1374,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822084703_20190822085003_tile_1374.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822084703_20190822085003_tile_1374.tif,1.0,594006.9818506762,5751659.135729694,5
20190823100116_20190823100432_tile_2364,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823100116_20190823100432_tile_2364.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823100116_20190823100432_tile_2364.tif,1.0,593157.2432670542,5752250.6343526915,3
20190822075219_20190822075510_tile_8131,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822075219_20190822075510_tile_8131.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822075219_20190822075510_tile_8131.tif,0.0,592442.2318899665,5746471.828624676,1
20190822163021_20190822163304_tile_8457,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163021_20190822163304_tile_8457.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163021_20190822163304_tile_8457.tif,0.0,592000.5694243986,5749173.641239839,0
20190822151108_20190822151351_tile_8081,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822151108_20190822151351_tile_8081.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822151108_20190822151351_tile_8081.tif,0.0,593484.3482335701,5747562.726696823,4
20190822084226_20190822084526_tile_3233,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822084226_20190822084526_tile_3233.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822084226_20190822084526_tile_3233.tif,0.0,595494.1639635462,5748644.1313418085,8
20190822143613_20190822143904_tile_4904,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822143613_20190822143904_tile_4904.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822143613_20190822143904_tile_4904.tif,0.0,591667.4354389203,5749261.819825863,0
20190823130736_20190823131054_tile_4268,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4268.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823130736_20190823131054_tile_4268.tif,0.0,593142.6819520274,5748110.017314863,3
20190804122434_20190804122704_tile_6465,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804122434_20190804122704_tile_6465.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804122434_20190804122704_tile_6465.tif,1.0,594019.7643816832,5749883.27689284,5
20190804130422_20190804130643_tile_3174,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804130422_20190804130643_tile_3174.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804130422_20190804130643_tile_3174.tif,0.0,593971.2226951118,5748192.889221614,5
20190822153149_20190822153444_tile_1056,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153149_20190822153444_tile_1056.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822153149_20190822153444_tile_1056.tif,1.0,594601.3855291649,5751665.149490156,6
20190804125251_20190804125541_tile_6899,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804125251_20190804125541_tile_6899.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804125251_20190804125541_tile_6899.tif,0.0,595907.7220006146,5748087.930853591,9
20190822143107_20190822143418_tile_1543,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822143107_20190822143418_tile_1543.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822143107_20190822143418_tile_1543.tif,1.0,594894.9386915201,5752096.703994964,7
20190823092528_20190823092835_tile_1201,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823092528_20190823092835_tile_1201.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823092528_20190823092835_tile_1201.tif,0.0,592022.162154312,5747466.375724909,0
20190822071924_20190822072224_tile_8626,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071924_20190822072224_tile_8626.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071924_20190822072224_tile_8626.tif,1.0,592095.0865250882,5751105.932681431,1
20190822163021_20190822163304_tile_8473,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163021_20190822163304_tile_8473.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822163021_20190822163304_tile_8473.tif,0.0,595600.5694243986,5749173.641239839,8
20190804113009_20190804113242_tile_4798,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804113009_20190804113242_tile_4798.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804113009_20190804113242_tile_4798.tif,1.0,592284.4236182367,5749989.86555052,1
20190822150221_20190822150509_tile_8515,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822150221_20190822150509_tile_8515.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822150221_20190822150509_tile_8515.tif,0.0,592747.2365715693,5747030.363924084,2
20190823141628_20190823141922_tile_8741,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823141628_20190823141922_tile_8741.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823141628_20190823141922_tile_8741.tif,0.0,595566.2967099007,5747482.753046992,8
20190823100628_20190823100943_tile_5430,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823100628_20190823100943_tile_5430.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823100628_20190823100943_tile_5430.tif,0.0,591732.5052206361,5749174.1170731345,0
20190822065241_20190822065541_tile_2580,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2580.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2580.tif,1.0,595766.2629096413,5749474.924570907,9
20190823073047_20190823073350_tile_7977,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823073047_20190823073350_tile_7977.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823073047_20190823073350_tile_7977.tif,0.0,593350.1283294738,5749173.57878777,3
20190822074237_20190822074521_tile_4749,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822074237_20190822074521_tile_4749.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822074237_20190822074521_tile_4749.tif,0.0,593607.4392736462,5749723.723534812,4
20190822133333_20190822133635_tile_7768,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822133333_20190822133635_tile_7768.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822133333_20190822133635_tile_7768.tif,1.0,595861.9397267994,5749474.765088426,9
20190823090045_20190823090358_tile_998,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823090045_20190823090358_tile_998.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823090045_20190823090358_tile_998.tif,0.0,594293.4241915769,5745935.250394781,5
20190823091132_20190823091448_tile_7917,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823091132_20190823091448_tile_7917.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823091132_20190823091448_tile_7917.tif,0.0,592915.4021311523,5746926.487089794,2
20190822142505_20190822142747_tile_6825,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822142505_20190822142747_tile_6825.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822142505_20190822142747_tile_6825.tif,0.0,593007.1336920657,5749168.657588481,3
20190804132547_20190804132826_tile_10877,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804132547_20190804132826_tile_10877.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804132547_20190804132826_tile_10877.tif,1.0,595825.5155373618,5752078.006372172,9
20190822100953_20190822101249_tile_8852,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822100953_20190822101249_tile_8852.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822100953_20190822101249_tile_8852.tif,0.0,595309.8699487254,5748725.9532953,8
20190823124221_20190823124528_tile_9879,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9879.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823124221_20190823124528_tile_9879.tif,1.0,595396.2772362784,5750509.001425791,8
20190823160351_20190823160645_tile_8185,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823160351_20190823160645_tile_8185.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823160351_20190823160645_tile_8185.tif,1.0,592047.5212651999,5752674.514240088,0
20190823101748_20190823102106_tile_9436,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823101748_20190823102106_tile_9436.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823101748_20190823102106_tile_9436.tif,0.0,592494.3630579335,5745920.421412116,1
20190822102427_20190822102736_tile_6114,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822102427_20190822102736_tile_6114.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822102427_20190822102736_tile_6114.tif,1.0,596128.1009842269,5752720.279176115,9
20190822145028_20190822145325_tile_9228,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822145028_20190822145325_tile_9228.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822145028_20190822145325_tile_9228.tif,1.0,594908.2500639424,5752709.986644786,7
20190823154802_20190823155103_tile_9760,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823154802_20190823155103_tile_9760.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823154802_20190823155103_tile_9760.tif,0.0,593061.5347693574,5748105.8727599615,3
20190822080619_20190822080931_tile_227,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822080619_20190822080931_tile_227.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822080619_20190822080931_tile_227.tif,1.0,594507.6715497517,5750432.815200943,6
20190823092528_20190823092835_tile_1208,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823092528_20190823092835_tile_1208.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823092528_20190823092835_tile_1208.tif,0.0,593372.162154312,5747016.375724909,3
20190823155824_20190823160121_tile_4549,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823155824_20190823160121_tile_4549.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823155824_20190823160121_tile_4549.tif,0.0,595625.5982163684,5749090.027758648,8
20190804124749_20190804125033_tile_3664,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804124749_20190804125033_tile_3664.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804124749_20190804125033_tile_3664.tif,1.0,592192.0957832858,5750531.307486003,1
20190804124148_20190804124417_tile_1329,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804124148_20190804124417_tile_1329.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804124148_20190804124417_tile_1329.tif,0.0,596247.5006207399,5747565.662163023,9
20190822160641_20190822160923_tile_4044,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822160641_20190822160923_tile_4044.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822160641_20190822160923_tile_4044.tif,0.0,592471.7882176741,5747115.811484405,1
20190822095638_20190822095937_tile_7432,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822095638_20190822095937_tile_7432.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822095638_20190822095937_tile_7432.tif,0.0,593830.2725312293,5748191.4817079455,4
20190822080151_20190822080440_tile_614,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822080151_20190822080440_tile_614.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822080151_20190822080440_tile_614.tif,0.0,594223.5930108649,5746582.483037054,5
20190804141038_20190804141312_tile_9054,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804141038_20190804141312_tile_9054.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804141038_20190804141312_tile_9054.tif,1.0,592561.9351121011,5749991.619747417,2
20190823133754_20190823134101_tile_290,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823133754_20190823134101_tile_290.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190823133754_20190823134101_tile_290.tif,0.0,595793.7043297079,5749179.668666178,9
20190822154325_20190822154559_tile_9328,/data/train/AOI_11_Rotterdam/SAR-Intensity/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822154325_20190822154559_tile_9328.tif,/wdata/masks_cannab/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822154325_20190822154559_tile_9328.tif,0.0,593117.8613485134,5749259.444628449,3
